ID;CHURN;START_DATE;DUREE;PREPAID;FIN_STATE;COUNT_PAYMENT_DELAYS_CURRENT;COUNT_PAYMENT_DELAYS_1YEAR;DAYS_PAYMENT_DELAYS_CURRENT;DAYS_PAYMENT_DELAYS_1YEAR;COMPLAINT_1WEEK;COMPLAINT_2WEEKS;COMPLAINT_1MONTH;COMPLAINT_3MONTHS;COMPLAINT_6MONTHS;CLV;COUNT_OFFNET_CALLS_1WEEK;COUNT_ONNET_CALLS_1WEEK;AVG_DATA_3MONTH;COUNT_CONNECTIONS_3MONTH;AVG_DATA_1MONTH;COUNT_SMS_INC_ONNET_6MONTH;COUNT_SMS_OUT_OFFNET_6MONTH;COUNT_SMS_INC_OFFNET_1MONTH;COUNT_SMS_INC_OFFNET_WKD_1MONTH;COUNT_SMS_INC_ONNET_1MONTH;COUNT_SMS_INC_ONNET_WKD_1MONTH;COUNT_SMS_OUT_OFFNET_1MONTH;COUNT_SMS_OUT_OFFNET_WKD_1MONTH;COUNT_SMS_OUT_ONNET_1MONTH;COUNT_SMS_OUT_ONNET_WKD_1MONTH;AVG_MINUTES_INC_OFFNET_1MONTH;AVG_MINUTES_INC_ONNET_1MONTH;MINUTES_INC_OFFNET_WKD_1MONTH;MINUTES_INC_ONNET_WKD_1MONTH;AVG_MINUTES_OUT_OFFNET_1MONTH;AVG_MINUTES_OUT_ONNET_1MONTH;MINUTES_OUT_OFFNET_WKD_1MONTH;MINUTES_OUT_ONNET_WKD_1MONTH
10159;0;04-01-05;2331;0;NA;0;3;0;10;0;0;0;0;1;45555,66;28;74;711038363;180;94796606;1582;137;44;8;243;46;40;12;90;30;29,97666667;28,31833333;70,18333333;61,11666667;300,35;276,85;23,18333333;57,31666667
10160;0;30-01-05;2357;0;NA;0;4;0;7;0;0;0;0;0;19348,63;16;24;NA;NA;NA;622;38;6;0;58;18;8;2;25;10;93,91666667;10,75666667;59,65;36,16666667;13,12666667;61,23333333;76,33333333;9,6
10162;0;19-02-05;2377;0;NA;0;2;0;5;0;0;0;0;0;21976,61;3;0;119003;1;119003;42;2;0;0;12;0;0;0;0;0;23,2;28,68333333;14,01666667;0;99,35;26,85;40,45;0
10164;1;26-04-05;2443;0;0;0;11;0;161;0;0;0;0;0;33874;0;2;NA;NA;NA;0;0;0;0;0;0;0;0;4;0;0;0,3;0;0,016666667;0;0;0,016666667;0
10165;1;26-04-05;2443;0;0;0;11;0;142;0;0;0;0;0;33885,46;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0,016666667;0;0,216666667;0
10166;0;06-05-05;2453;0;NA;0;0;0;0;0;0;0;0;0;14145,49;15;41;9451603288;92;6185974782;320;18;2;0;106;46;2;0;27;7;34,7;28,13833333;64,66666667;10,76166667;23,15;28,18833333;6,85;10,52166667
10167;0;23-05-05;2470;0;NA;0;4;0;10;0;0;0;0;1;19272,07;11;49;NA;NA;NA;911;4;0;0;176;44;0;0;158;39;42,63333333;29,99166667;7,85;39,23333333;0;0;55,33333333;38,51666667
10168;0;10-06-05;2488;0;NA;0;2;0;6;0;0;0;0;0;21948,26;19;27;754540219;138;162300913;838;22;0;0;113;17;4;0;8;1;19,40166667;12,76833333;66,33333333;19,11666667;97,21666667;95,16666667;14,16666667;47,66666667
10169;0;25-06-05;2503;0;NA;0;0;0;0;0;0;0;1;1;32033,97;26;63;44015;1;0;972;91;16;0;133;41;4;0;70;24;98,76666667;21,69666667;63,15;90,06666667;70,65;215,65;26,73333333;86,65
10170;0;13-07-05;2521;0;NA;0;5;0;34;2;0;0;2;2;46177,1;15;92;25851061;2;63548;557;34;4;2;144;21;8;2;31;4;79,35;330,15;49,26666667;81,08333333;73,53333333;326,05;18,5;80,63333333
10171;0;14-07-05;2522;0;NA;0;3;0;11;0;0;0;0;0;16655,66;11;81;NA;NA;NA;366;30;0;0;80;16;8;0;8;1;86,43333333;375,6;10,16666667;185,55;27,05;37,20166667;95,16666667;18,56333333
10172;0;22-07-05;2530;0;NA;0;0;0;0;0;0;0;0;1;29298,57;56;200;NA;NA;NA;1262;28;0;0;268;72;4;2;50;15;288,6;10,25016667;61,5;24,69666667;56,05;10,04983333;12,58333333;24,29833333
10173;0;27-07-05;2535;0;NA;0;0;0;0;0;0;0;0;0;14000,28;15;2;NA;NA;NA;175;0;0;0;28;0;0;0;4;0;12,47166667;13,66666667;25,01666667;0,083333333;138,3;11,33333333;37,73333333;0
10174;0;10-08-05;2549;0;NA;0;3;0;14;0;0;0;0;0;18277,59;3;96;190542121;9;63760;733;67;10;10;157;52;12;10;36;15;68,75;208,4;14,45;19,52333333;11,09333333;18,98333333;41,76666667;17,72166667
10175;0;11-08-05;2550;0;NA;0;0;0;0;0;0;0;0;1;16754,59;4;43;13360330;46;6981525;74;14;0;0;20;2;4;2;3;0;19,12833333;361,6;95,66666667;117,9;26,48333333;359,45;20,45;11,69333333
10177;0;02-09-05;2572;0;NA;0;3;0;16;0;0;0;0;0;29235,49;19;69;76948134;102;14764400;757;74;2;0;175;36;11;0;58;12;53,93333333;33,03666667;37,95;81,48333333;84,05;31,33833333;12,83333333;77,16666667
10178;0;13-09-05;2583;0;NA;0;1;0;3;0;0;0;0;0;30961,28;15;7;168155;2;0;84;26;0;0;32;0;6;0;5;0;214,55;35,86666667;48,15;12,16666667;13,68833333;17,18333333;15,06666667;1,15
10179;0;21-09-05;2591;0;NA;0;5;0;34;0;0;0;0;0;17273,71;12;77;NA;NA;NA;579;10;0;0;100;42;2;0;44;28;48,01666667;165,35;89,33333333;22,26666667;57,61666667;15,29666667;0,966666667;22,4
10182;1;24-10-05;2624;0;0;0;3;0;19;0;0;0;0;0;51201,46;18;28;719473238;94;102582741;265;49;5;2;42;2;18;2;8;1;239,15;551,3333333;96,86666667;282,8166667;252,2166667;594,9;76,33333333;278,0666667
10183;0;09-11-05;2640;0;NA;0;5;0;16;0;0;0;2;2;27453,21;42;15;1821134953;144;223784178;256;170;34;20;18;6;20;16;6;3;48,28833333;77,73333333;41,53333333;56,48333333;19,45;59,88333333;10,55;54,98333333
10184;0;18-11-05;2649;0;NA;0;1;0;5;1;1;0;1;1;15992,85;9;29;NA;NA;NA;1120;2;0;0;1096;434;0;0;1220;486;72,05;17,77333333;12,68333333;12,33333333;21,51666667;17,75666667;0,216666667;12,25
10186;0;06-12-05;2667;0;NA;0;0;0;0;0;0;0;0;0;7428,09;10;4;NA;NA;NA;106;55;14;6;32;4;10;8;6;0;46,55;38,06666667;36,25;0,016666667;38,66666667;1,2;0,516666667;0
10187;0;19-12-05;2680;0;NA;0;0;0;0;0;0;0;0;1;16848,18;24;78;NA;NA;NA;94;22;0;0;10;0;2;0;1;0;400,9;503,55;12,97166667;72,28333333;12,73333333;50,40333333;14,33333333;70,91666667
10188;0;24-01-06;2716;0;NA;0;3;0;13;2;0;0;2;3;27071,28;55;49;1476354085;46;53158016;714;79;14;0;126;12;13;0;22;3;15,63333333;192,8;16,85;16,33333333;15,93666667;17,81833333;14,85;14,83333333
10189;0;25-01-06;2717;0;NA;0;5;0;52;0;0;0;0;0;18675,75;6;40;NA;NA;NA;429;315;7;0;78;14;46;10;32;0;22,55;13,68333333;2,1;37,36666667;28,26666667;136,25;25,53333333;37,31666667
10192;0;16-02-06;2739;0;NA;0;0;0;0;0;0;0;0;1;13222,27;16;53;NA;NA;NA;275;78;2;0;42;6;2;2;7;1;83,28333333;246,5;49,33333333;94,25;10,93166667;23,62333333;69,83333333;94,1
10193;0;23-02-06;2746;0;NA;0;5;0;58;1;1;1;1;1;12722,2;35;84;NA;NA;NA;628;38;2;0;94;22;4;2;7;2;128,7;25,98833333;22,55;92,8;82,58333333;25,83666667;10,83333333;92,1
10194;0;08-03-06;2759;0;NA;0;5;0;16;0;0;0;0;0;33254,47;40;61;45600600;100;13768098;745;48;0;0;177;26;2;0;33;5;22,80166667;196,65;21,91666667;47,31666667;100,55;18,34333333;30,6;44,85
10195;0;22-03-06;2773;0;NA;0;5;0;59;0;0;0;0;1;18682;22;36;2165675253;82;664448273;220;40;15;0;36;2;2;0;24;4;10,29833333;24,12166667;25,26666667;75,51666667;13,93333333;23,89666667;99,66666667;75,51666667
10196;0;02-04-06;2784;0;NA;0;3;0;23;0;0;0;0;0;47317,27;117;123;852339360;133;391233472;1444;82;3;0;338;52;25;0;41;4;38,86333333;54,81333333;45,7;14,98166667;27,62333333;544,55;31,63333333;14,17166667
10198;0;06-04-06;2788;0;NA;0;1;0;6;0;0;0;0;0;14882,96;10;204;NA;NA;NA;966;20;4;0;206;22;2;0;52;12;45,41666667;69,97166667;22,63333333;20,82333333;34,3;68,54666667;23,16666667;206,45
10200;1;18-05-06;2830;0;0;0;4;0;46;1;0;0;1;2;40915,77;45;50;198190226;83;85846590;886;100;19;4;162;17;20;4;34;4;436,95;213,35;17,58333333;28,35;178,65;210,2166667;15,23333333;28,08333333
10201;0;19-05-06;2831;0;NA;0;0;0;0;0;0;0;0;0;20422,47;2;9;NA;NA;NA;104;89;6;4;12;0;12;4;1;0;17,01666667;37,16666667;8,85;9,35;14,31333333;34,7;53,71666667;9,3
10202;0;24-05-06;2836;0;NA;0;0;0;0;0;0;0;0;0;18882,17;7;91;NA;NA;NA;90;4;0;0;20;2;0;0;0;0;42,71666667;39,44333333;12,91666667;154,3;72,51666667;39,32666667;53,55;149,95
10203;0;29-05-06;2841;0;NA;0;1;0;2;0;0;0;0;1;25719,86;11;23;10772659;94;947077;191;32;4;0;43;2;10;0;6;0;75,28333333;12,53166667;22,7;19,58333333;11,40833333;12,27333333;99,83333333;19,23333333
10205;0;06-06-06;2849;0;NA;0;4;0;15;0;0;0;0;0;22910,66;46;136;173802711;61;173713864;490;116;18;2;90;16;42;6;20;7;233,35;47,17666667;114,35;14,94333333;59,11666667;41,29333333;27,48333333;14,84166667
10207;1;27-06-06;2870;0;0;0;7;0;21;0;0;0;0;0;22156,29;50;88;472248;5;0;919;440;3;0;258;50;113;22;18;2;142,6833333;142,3666667;34,11666667;69,96666667;48,15;136,5833333;20,81666667;67,66666667
10208;0;13-07-06;2886;0;NA;0;2;0;4;0;0;0;0;0;31683,32;10;7;41966242;138;10840206;155;118;8;0;16;0;15;0;3;0;18,99166667;17,08333333;32,85;0;20,05833333;4,75;27,33333333;0
10209;1;15-07-06;2888;0;0;0;3;0;10;0;0;0;0;0;53189,89;41;66;716617707;95;177694291;491;97;10;0;99;6;13;0;24;2;129,85;236,4166667;19,38333333;43,71666667;57,88333333;226,8333333;22,86666667;27,18333333
10210;0;21-07-06;2894;0;NA;0;5;0;17;0;0;0;0;0;27032,64;0;0;NA;NA;NA;122;10;0;0;16;4;2;0;0;0;17,81666667;279,85;97,65;12,2;14,65;278,3;3,35;12,2
10212;0;03-08-06;2907;0;NA;0;4;0;13;0;0;0;0;1;12423,75;6;23;NA;NA;NA;382;4;0;0;80;14;0;0;19;2;19,81666667;47,45;53,83333333;12,96666667;113,9;47,05;8,55;12,66666667
10213;0;05-08-06;2909;0;NA;0;1;0;26;0;0;0;0;0;3533,84;5;5;NA;NA;NA;247;28;1;0;65;12;2;0;15;4;31,65;0,883333333;32,7;0,1;35,08333333;0,5;26,85;0
10214;0;12-08-06;2916;0;NA;0;5;0;5;0;0;0;5;6;31428,53;118;76;645274894;128;190467087;723;91;0;0;96;14;4;0;17;4;68,70166667;312,3;59,16666667;32,83333333;0;28,39833333;12,55;29,5
10216;0;14-08-06;2918;0;NA;0;3;0;10;0;0;0;0;0;36492,73;31;36;5913505567;97;2622076054;248;47;0;0;48;6;2;0;11;0;18,49833333;39,47666667;6,25;85,35;75,88333333;320,45;27,55;64,56666667
10215;1;14-08-06;2918;0;0;0;3;0;13;0;0;0;0;1;22359,95;21;67;3379632793;125;1503490428;200;120;8;0;74;14;20;2;18;2;52,85;153,8833333;6,716666667;62,9;82,45;152,2333333;18,7;59,13333333
10217;0;19-08-06;2923;0;NA;0;1;0;56;0;0;0;0;0;17799,39;22;40;NA;NA;NA;300;54;0;0;46;6;10;4;8;1;94,33333333;20,06166667;27,8;15,65;63,85;187,85;18,28333333;13,75
10218;0;21-08-06;2925;0;NA;0;4;0;34;0;0;0;0;2;21595,21;51;178;168165;2;168165;492;36;8;0;60;8;4;0;13;3;129,8;454,35;44,76666667;144,2;61,83333333;453,9;0,316666667;145,25
10220;0;29-08-06;2933;0;NA;0;3;0;40;0;0;0;0;0;21183,65;33;165;3107;1;3107;937;24;18;2;222;52;12;2;23;10;17,08833333;10,15733333;44,13333333;29,65333333;206,35;99,49833333;69,7;288,9
10221;0;29-08-06;2933;0;NA;0;1;0;11;0;0;0;0;0;26157,63;36;8;NA;NA;NA;134;12;0;0;29;1;2;0;5;0;20,42666667;19,21666667;76,91666667;0,833333333;14,02166667;14,58333333;13,55;0,833333333
10222;0;30-08-06;2934;0;NA;0;0;0;0;0;0;0;0;0;15958;0;0;NA;NA;NA;145;40;0;0;14;1;0;0;14;1;0,75;10,8;3,8;0,133333333;17,66666667;10,8;0;0,133333333
10224;0;31-08-06;2935;0;NA;0;4;0;14;0;0;0;0;1;12059,1;11;39;NA;NA;NA;396;58;0;0;62;20;4;0;7;3;37,2;19,40666667;24,16666667;68,23333333;64,66666667;194,1;4,95;68,23333333
10225;0;31-08-06;2935;0;NA;0;4;0;10;0;0;0;0;1;13333,48;13;81;46122;2;0;448;99;4;0;80;26;8;0;14;5;19,38333333;13,01833333;13,18333333;52,75;15,13333333;12,56833333;5,3;52,75
10226;0;01-09-06;2936;0;NA;0;5;0;18;0;0;0;0;0;12656,97;2;1;NA;NA;NA;39;7;0;0;8;0;0;0;2;0;88,06666667;49,4;66,63333333;66,61666667;0,6;49,48333333;0,45;66,61666667
10227;0;01-09-06;2936;0;NA;0;0;0;0;0;0;0;0;0;16431,69;33;38;NA;NA;NA;68;2;0;0;10;4;0;0;1;0;27,16666667;87,05;19,95;60,76666667;19,33333333;86,85;60,66666667;60,76666667
10228;0;01-09-06;2936;0;NA;0;1;0;13;0;0;0;0;0;17814,22;36;83;NA;NA;NA;306;6;4;0;72;26;0;0;5;2;89,4;27,63833333;28,56666667;116,6;33,4;27,40166667;76,16666667;116,4
10229;0;05-09-06;2940;0;NA;0;3;0;6;0;0;0;0;0;33834,46;59;77;164883;4;120;158;198;130;82;16;0;130;80;4;2;30,32833333;31,64833333;90,55;63,6;12,09666667;31,24833333;45,68333333;62,13333333
10230;0;06-09-06;2941;0;NA;0;3;0;69;0;0;0;0;1;9924,34;0;10;2364;1;0;202;96;0;0;36;12;0;0;0;0;0;24,68333333;0;14,66666667;10,91666667;24,68333333;96,66666667;14,66666667
10232;0;06-09-06;2941;0;NA;0;1;0;3;0;0;0;0;0;22783,54;10;9;129157263;79;19803257;160;18;0;0;20;2;2;0;2;0;18,81833333;89,98333333;8,45;83,83333333;42,95;89,6;29,1;8,25
10231;0;06-09-06;2941;0;NA;0;5;0;15;0;0;0;0;0;21134,82;33;31;NA;NA;NA;470;42;14;4;43;21;6;0;17;15;12,10833333;45,06666667;30,53333333;10,36666667;59,7;42,96666667;18,58333333;10,31666667
10233;0;15-09-06;2950;0;NA;0;3;0;9;0;0;0;0;0;21937,66;26;17;3784354;7;0;310;394;171;125;40;6;121;97;18;4;10,06333333;82,53333333;26,81666667;11,08333333;69,28333333;82,93333333;24,45;11,08333333
10235;0;20-09-06;2955;0;NA;0;3;0;27;0;0;0;0;0;15891,73;12;77;NA;NA;NA;953;58;47;10;176;38;18;6;71;10;83,73333333;22,42666667;13,83333333;25,26666667;38,58333333;22,33666667;17,16666667;24,16666667
10236;0;22-09-06;2957;0;NA;0;0;0;0;0;0;0;0;0;6074,42;12;44;5068;1;0;314;8;2;2;54;14;4;2;11;2;17,3;141,3;10,26666667;46,13333333;24,03333333;13,66166667;4,7;44,56666667
10237;0;24-09-06;2959;0;NA;0;2;0;6;0;0;0;0;0;19640,15;9;40;95072;4;71147;527;18;0;0;96;22;2;0;18;4;46,36666667;92,96666667;17,61666667;30,56666667;54,51666667;86,78333333;19,01666667;30,63333333
10240;0;26-09-06;2961;0;NA;0;1;0;1;0;0;0;0;0;21208,4;26;13;1491020656;94;576820906;198;51;4;0;22;8;7;0;4;2;156,65;66,93333333;19,63333333;25,33333333;68,4;66,73333333;31,18333333;25,18333333
10241;1;29-09-06;2964;0;0;0;0;0;0;0;0;0;0;1;20065,63;19;71;130784969;117;5213224;445;13;4;4;62;12;0;0;12;1;66,9;644,25;33,28333333;74,36666667;32,13333333;641,0166667;8,116666667;70,98333333
10243;0;30-09-06;2965;0;NA;0;2;0;2;2;0;0;3;4;26432,34;15;24;32783694;74;6949771;252;57;4;0;42;20;19;4;3;2;18,20833333;66,91666667;40,75;29,8;79,1;61,95;20,66666667;29,96666667
10245;0;01-10-06;2966;0;NA;0;0;0;0;0;0;0;0;0;13201,93;18;17;14005970;44;0;134;24;0;0;24;2;6;0;5;0;68,45;51,4;25,7;15,41666667;83,98333333;49,35;14,53333333;15,13333333
10244;1;01-10-06;2966;0;0;0;0;0;0;0;0;0;0;1;13566,3;4;10;94318501;68;43100056;172;16;1;1;46;20;2;2;8;5;5,5;12,7;6,4;11,38333333;1,216666667;12,6;1,25;11,15
10247;0;02-10-06;2967;0;NA;0;5;0;25;0;0;0;0;0;16364,16;30;67;NA;NA;NA;1016;26;0;0;134;30;0;0;24;5;65,65;30,92666667;14,71666667;242,45;33,91666667;305,95;15,81666667;23,95333333
10246;0;02-10-06;2967;0;NA;0;1;0;3;0;0;0;0;0;11148,75;10;34;185777;1;0;122;4;0;0;8;0;0;0;0;0;33,93333333;13,73833333;60,83333333;27,85;22,93333333;136,45;13,5;26,11666667
10248;0;03-10-06;2968;0;NA;0;0;0;0;0;0;0;0;0;18489,5;24;83;14411100;22;14290068;1624;233;28;4;297;70;18;0;156;39;53,21666667;56,54166667;17,71666667;14,64666667;20,41666667;535,4;0,416666667;14,66166667
10249;1;04-10-06;2969;0;0;0;1;0;3;0;0;0;0;0;38740,91;16;27;1713258525;98;1052373069;234;672;141;43;36;4;120;28;6;1;52,11666667;83,2;5,2;27,25;111,0166667;68,46666667;14,4;26,88333333
10254;0;11-10-06;2976;0;NA;0;1;0;2;0;0;0;0;0;16381,56;24;64;NA;NA;NA;201;2;2;0;48;6;0;0;5;1;27,53666667;615,9;60,33333333;43,8;24,36666667;61,36166667;0,916666667;42,56666667
10255;0;11-10-06;2976;0;NA;0;5;0;85;0;0;0;0;0;19895,6;25;69;NA;NA;NA;320;12;2;2;22;8;4;0;5;2;70,9;24,90833333;24,75;87,08333333;33,08333333;24,93333333;7,7;73,15
10253;0;11-10-06;2976;0;NA;0;3;0;7;0;0;0;0;0;11419,45;2;64;NA;NA;NA;319;24;0;0;74;11;2;0;12;2;40,1;24,25333333;2,95;64,36666667;26,36666667;195,75;37,83333333;63,15
10258;0;14-10-06;2979;0;NA;0;2;0;9;0;0;0;0;0;21760,73;28;37;62208;2;13646;102;8;0;0;8;0;0;0;0;0;84,41666667;274,15;18,43333333;121,05;46,53333333;27,11166667;1,4;121,05
10257;0;14-10-06;2979;0;NA;0;1;0;1;0;0;0;0;0;22543,33;20;11;8240869263;95;2972999094;274;215;32;6;38;14;25;0;7;4;87,21666667;20,35;21,26666667;51,33333333;66,16666667;18,65;13,35;50,66666667
10259;0;18-10-06;2983;0;NA;0;4;0;111;0;0;0;0;0;15860,09;8;46;39697930;92;8766975;118;17;0;0;22;2;0;0;2;0;20,46666667;85,18333333;97,16666667;14,41666667;6,6;85,16666667;84,83333333;14,36666667
10260;0;19-10-06;2984;0;NA;0;0;0;0;0;0;0;0;0;21130,58;17;140;NA;NA;NA;462;4;0;0;84;19;0;0;21;4;14,10666667;905,45;68,31666667;29,71333333;11,28166667;90,26333333;26,03333333;29,69833333
10261;0;21-10-06;2986;0;NA;0;1;0;3;0;0;0;0;0;15945,28;16;21;NA;NA;NA;110;20;8;0;22;0;2;0;5;2;88,2;81,83333333;98,33333333;10,88333333;36,36666667;80,73333333;52,16666667;10,86666667
10262;0;22-10-06;2987;0;NA;0;2;0;6;0;0;0;0;0;9650,62;6;3;NA;NA;NA;40;4;0;0;12;0;0;0;1;0;40,96666667;2,8;22,56666667;0;29,43333333;18,83333333;5,3;0
10263;0;23-10-06;2988;0;NA;0;0;0;0;0;0;0;0;0;16162,2;18;4;NA;NA;NA;167;8;0;0;26;3;4;0;6;1;12,13666667;20,48333333;4,65;0,083333333;55,78333333;16,38333333;4,05;0,083333333
10264;0;26-10-06;2991;0;NA;0;2;0;17;0;0;0;0;0;32707,52;33;127;28895;1;0;352;67;0;0;56;8;11;2;2;0;44,62833333;327,15;57,28333333;96,71666667;64,96666667;31,07833333;1,4;83,91666667
10265;0;26-10-06;2991;0;NA;0;1;0;3;0;0;0;0;0;13030,93;15;38;2119921190;94;1097931396;416;67;13;2;84;12;23;2;21;3;168,15;12,47833333;55,33333333;49,88333333;31,4;12,24333333;0;49,86666667
10268;0;06-11-06;3002;0;NA;0;3;0;17;0;0;0;0;0;10693,8;5;5;NA;NA;NA;78;60;2;2;10;2;10;0;0;0;62,75;17,7;19,41666667;0;85,83333333;19,15;14,33333333;0
10269;0;08-11-06;3004;0;NA;0;2;0;9;0;0;0;0;0;22139,74;24;31;2978517775;80;2085099685;98;6;12;12;82;20;4;4;4;1;10,06166667;14,14666667;51,03333333;68,4;13,58333333;12,73166667;31,71666667;57,03333333
10270;0;09-11-06;3005;0;NA;0;4;0;118;0;0;0;0;1;51728,71;21;129;2348431774;87;764384482;2164;161;53;20;225;41;24;12;38;14;23,91333333;56,28833333;11,54833333;20,60666667;261,5;55,76333333;64,83333333;20,13833333
10271;1;10-11-06;3006;0;0;0;3;0;12;0;0;0;0;0;22118,45;8;23;NA;NA;NA;250;153;14;0;46;2;58;0;10;1;36,56666667;293,65;0;9,866666667;41,75;95,75;34,45;4,683333333
10273;0;14-11-06;3010;0;NA;0;3;0;3;0;0;0;0;0;19023,08;21;82;6874165;16;2105776;204;14;0;0;36;2;0;0;3;0;11,22833333;21,08666667;27,83333333;93,31666667;46,71666667;19,96833333;53,66666667;96,4
10274;1;16-11-06;3012;0;0;0;1;0;2;0;0;0;1;2;13697,55;22;32;982844005;69;960861859;230;48;0;0;40;10;2;2;13;4;39,25;70,16666667;39,86666667;37,45;7,483333333;68,76666667;13,65;37,15
10275;0;20-11-06;3016;0;NA;0;3;0;7;0;0;0;0;3;20416,26;16;39;185425182;120;116802650;502;22;0;0;59;24;0;0;11;4;43,88333333;17,88666667;31,43333333;51,33333333;34,81666667;17,17833333;99,16666667;47,76666667
10276;0;21-11-06;3017;0;NA;0;4;0;35;0;0;0;0;0;33129,53;18;12;154315802;75;56307703;419;433;2;0;62;19;4;1;15;3;15,95666667;189,1;36,66666667;23,18333333;48,05;18,65833333;4,2;22,75
10277;0;29-11-06;3025;0;NA;0;3;0;19;0;0;0;0;0;26347,14;43;36;106106388;73;39233194;382;86;34;0;94;8;16;0;26;2;168,65;12,39333333;51,25;38,2;10,95833333;10,96833333;24,56666667;37,96666667
10278;0;01-12-06;3027;0;NA;0;3;0;41;0;0;0;0;0;17491,52;0;4;NA;NA;NA;190;179;0;0;28;12;4;0;0;0;0;15,13333333;0;15,16666667;4,05;13,63333333;0,433333333;15,16666667
10280;0;04-12-06;3030;0;NA;0;1;0;4;0;0;0;0;0;14738,31;11;64;NA;NA;NA;651;28;4;0;106;12;6;0;40;5;36,66666667;202,85;14,13333333;41,3;31,98333333;195,2;88,33333333;41,11666667
10279;0;04-12-06;3030;0;NA;0;3;0;11;0;0;0;0;0;16253,98;4;20;NA;NA;NA;152;8;0;0;26;0;0;0;2;0;21,95;88,63333333;0,4;64,25;52,13333333;88,63333333;67,16666667;64,25
10281;0;05-12-06;3031;0;NA;0;0;0;0;0;0;0;0;0;19773,54;2;24;13643;1;13643;373;70;4;4;157;32;8;2;75;21;26,56666667;20,92166667;86,83333333;47,65;60,9;16,85833333;55,7;37,51666667
10282;0;06-12-06;3032;0;NA;0;0;0;0;0;0;0;0;0;15112,1;0;3;NA;NA;NA;149;50;0;0;41;4;18;0;5;0;33,2;0;22,66666667;0;57,5;0,45;17,33333333;0
10283;0;09-12-06;3035;0;NA;0;2;0;8;1;1;0;2;3;14300,53;21;37;28994499;67;12195744;779;82;1;0;122;32;4;0;28;8;51,2;223,2;21,73333333;21,71666667;55,83333333;22,30333333;10,45;20,58333333
10284;0;13-12-06;3039;0;NA;0;2;0;5;0;0;0;0;0;17983,9;17;5;NA;NA;NA;86;10;0;0;12;4;0;0;2;1;71,15;86,66666667;22,21666667;1,35;10,19833333;80,66666667;30,9;1,4
10286;0;15-12-06;3041;0;NA;0;5;0;26;0;0;0;0;0;16955,26;10;3;1040463;10;140964;110;67;0;0;26;0;15;0;6;0;74,1;13,31666667;21,68333333;12,33333333;14,9;13,21666667;57,66666667;1,2
10287;0;17-12-06;3043;0;NA;0;2;0;30;2;0;0;2;3;24829,76;40;64;NA;NA;NA;423;78;40;16;32;8;8;6;38;11;15,82166667;14,59666667;62,55;82,46666667;55,71666667;146,15;13,93333333;74,43333333
10288;0;20-12-06;3046;0;NA;0;3;0;13;0;0;0;0;0;23659,55;3;1;150817287;92;33202082;724;33;4;0;93;6;2;0;18;1;14,06666667;14,63333333;6,7;0,15;16,16333333;13,21666667;0,3;0
10291;0;22-12-06;3048;0;NA;0;3;0;23;0;0;0;0;0;11488,32;5;24;180085;4;77307;208;26;0;0;38;14;4;2;3;2;10,66666667;148,1;62,16666667;92,06666667;29,88333333;14,80333333;27,83333333;92,05
10295;0;30-12-06;3056;0;NA;0;4;0;18;0;0;0;0;0;31672,54;27;44;716841718;81;192935175;253;64;0;0;30;10;18;4;0;0;76,31666667;61,41666667;80,26666667;56,06666667;51,86666667;61,05;33,98333333;53,18333333
10296;0;02-01-07;3059;0;NA;0;3;0;5;0;0;0;0;0;17040,48;5;39;5561541;82;5059871;362;87;8;0;85;12;10;1;23;3;27,63333333;90,78333333;23,1;20,23333333;16,31666667;80,56666667;7,1;89,83333333
10297;0;04-01-07;3061;0;NA;0;5;0;9;0;0;0;0;0;18390,82;15;43;86918474;96;31564670;178;18;0;0;44;10;4;2;2;0;68,95;10,51666667;49,48333333;76,23333333;25,2;0;13,18333333;62,15
10298;0;05-01-07;3062;0;NA;0;0;0;0;0;0;0;2;2;30843,55;24;6;1089135666;120;264948950;142;61;2;0;24;6;8;2;3;2;31,22333333;15,86666667;90,61666667;0,716666667;76,45;0;40,55;0,7
10299;0;09-01-07;3066;0;NA;0;6;0;36;2;0;0;2;2;18657,53;10;32;NA;NA;NA;502;42;2;2;52;10;6;4;4;4;30,36666667;13,51833333;6,2;45,46666667;90,28333333;13,05333333;76,83333333;44,75
10300;0;11-01-07;3068;0;NA;0;0;0;0;0;0;0;0;0;9052,8;1;4;NA;NA;NA;365;2;0;0;62;12;0;0;21;8;13,45;26,23333333;15,03333333;5,8;46,66666667;24,05;73,66666667;5,8
10301;0;12-01-07;3069;0;NA;0;3;0;17;0;0;0;0;1;23487,48;20;37;2125566335;113;764065313;608;70;5;3;171;73;18;6;18;6;12,83666667;139,8;58,76666667;64,61666667;130,6;13,00166667;52,35;0
10302;0;19-01-07;3076;0;NA;3;3;-151;240;0;0;0;0;0;23211,82;9;21;NA;NA;NA;231;424;3;3;42;4;8;8;5;0;61,33333333;12,92166667;42,08333333;39,1;87,1;12,01666667;56,41666667;38,91666667
10306;1;20-01-07;3077;0;0;1;11;-19;406;0;0;0;0;0;8,53;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;9;2;0;0,4;0;0;0,25;0;0;0
